"filename", "language", "YAML", "JSON", "Markdown", "TypeScript", "HTML", "Gradle", "Java Properties", "JavaScript", "JSON with Comments", "TypeScript JSX", "Batch", "Perl", "CSS", "MS SQL", "Python", "Rust", "XML", "Java", "Shell Script", "Docker", "pip requirements", "comment", "blank", "total"
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\CurrentUserControls.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 159
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\CurrentUserProfileCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37, 355
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\DMList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 184
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\DirectMessageView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 214
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\GroupDMModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23, 223
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\IdentityPreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 103
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\InviteView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 166
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\Marketplace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 247
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\MentionPicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 98
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\MessageInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 56, 429
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\MessageItem.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 45, 811
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\ModerationManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 176
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\Notes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 294
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\NotificationInbox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 144
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\NotificationPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 125
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\OnboardingFlow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 150
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\PinnedMessages.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 121
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\Poll.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 99
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\ProfileArtPicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 89
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\ProfileEnhanced.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 135
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\QuestTracker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 121
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\QuickSwitcher.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26, 310
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\RoleEditor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 186
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\RoleManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33, 402
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\RoleTemplateSelector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 128
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\ScheduledMessagesManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 166
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\ScreenAnnotation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 103
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\ServerBoosting.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 163
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\ServerDiscovery.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 189
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\ServerSoundboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 166
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\SlashCommandPicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 96
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\SlowmodeControl.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 148
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\SoundManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 181
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\StatusPicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 132
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\StickerPicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 95
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\UserPopoverCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29, 334
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\UserPresenceWidget.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 49
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\UsernameStyleEditor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 163
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\VoiceTranscription.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 69
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\features\index.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 16
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\friends\Friends.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 245
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\index.ts", "TypeScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 14
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\layout\DocsLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 117
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\layout\MainLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 164
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\layout\MemberList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53, 480
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\layout\PolicyPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\layout\ServerList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 26, 412
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\layout\ServerSearchPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 106
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\layout\Sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27, 500
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\layout\WorkspaceLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 49
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\AuditLogModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 161
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\BeaconNotesModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 273
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\BotModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 136
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\CreateChannelModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 147
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\CreateServerModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 146
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\CustomStatusModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 140
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\GiftingModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 178
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\ModalManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 244
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\QuickSwitcherModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 109
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\ServerInviteModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 162
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\ServerSettingsModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 405
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\SettingsModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 198
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\UserProfileModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 41, 452
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\WebhooksManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 325
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\index.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\settings-tabs\AboutTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\settings-tabs\AdvancedTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\settings-tabs\AppearanceTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 181
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\settings-tabs\CustomizationTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 104
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\settings-tabs\NotificationsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 86
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\settings-tabs\ProfileTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 201
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\settings-tabs\RedeemTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 109
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\settings-tabs\SecurityTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 157
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\settings-tabs\ServerTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 65
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\settings-tabs\TasksTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 77
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\modals\settings-tabs\VoiceTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 66
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\roles\RolesManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 253
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\search\MessageSearch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 146
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\stage\StageChannel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 158
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\threads\ThreadView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 126
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\typing\TypingIndicator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 47
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\AuraOrbs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 19
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Avatar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 129
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\AvatarUpload.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 99
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Collapsible.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 41
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\CommandPalette.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 188
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\ConfirmModal.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 59
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\ConfirmModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 61
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\ContextMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 199
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\CreateServerModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 265
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\CustomUsername.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 73
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\Dropdown.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 159
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\EmojiPicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 200
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\FileUpload.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 187
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\FocusMode.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 31
"c:\Users\mysti.KIM-JONG-UN.000\Desktop\Beacon\apps\web\src\components\ui\GifPicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 230
